deviceid,interfaceindex,recordtime,avgdiscards_percent,avgerrors_percent,avgintraffic_bps,avgouttraffic_bps,count,maxdiscards_percent,maxerrors_percent,maxintraffic_bps,maxouttraffic_bps,mindiscards_percent,minerrors_percent,minintraffic_bps,minouttraffic_bps,sumdiscards_percent,sumerrors_percent,sumintraffic_bps,sumouttraffic_bps
1,135,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,136,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,971,2024-12-18 11:00:00.000+0000,0.0071428571429,0,2282588538.83333,2169670355,42,0.02,0,4264114961,4087464726,0,0,23600095,65659508,0.3,0,95868718631,91126154910
1,971,2024-12-18 15:00:00.000+0000,0.0076744186047,0,2162062547.62791,2182772720.46512,43,0.03,0,4241484479,4214587898,0,0,59213121,96099916,0.33,0,92968689548,93859226980
1,971,2024-12-19 10:00:00.000+0000,0.0073913043478,0,2125478211.54348,2410099539.30435,46,0.02,0,4250265002,4278905223,0,0,54603666,162957764,0.34,0,97771997731,110864578808
1,971,2024-12-19 11:00:00.000+0000,0.0086440677966,0,2257131868.86441,2028732838.88136,59,0.06,0,4175512782,4231004998,0,0,28089544,26390752,0.51,0,133170780263,119695237494
1,971,2024-12-19 13:00:00.000+0000,0.0079310344828,0,2132346564.7931,2308224981.7069,58,0.05,0,4222859386,4251037161,0,0,29420608,4747598,0.46,0,123676100758,133877048939
1,971,2024-12-19 17:00:00.000+0000,0.0104761904762,0,2144598148.95238,1596317751.28571,21,0.04,0,4128848585,4130007276,0,0,201123209,32329987,0.22,0,45036561128,33522672777
1,971,2024-12-19 18:00:00.000+0000,0.0096610169492,0,2092392310.59322,1938792110.16949,59,0.05,0,4198790925,4185865435,0,0,17655981,52499991,0.57,0,123451146325,114388734500
1,971,2024-12-23 10:00:00.000+0000,0.0084210526316,0,1861759093.68421,2135338966.45614,57,0.03,0,4202044769,4282184684,0,0,4037082,277957728,0.48,0,106120268340,121714321088
1,971,2024-12-23 11:00:00.000+0000,0.0075862068966,0,2159385462.2069,2241942860.58621,29,0.02,0,4142839056,4239887006,0,0,82178167,160967569,0.22,0,62622178404,65016342957
1,971,2024-12-23 12:00:00.000+0000,0.0082926829268,0,2199810812.34146,2186304021.97561,41,0.04,0,4259828068,4223245651,0,0,247083297,9940682,0.34,0,90192243306,89638464901
1,971,2024-12-23 14:00:00.000+0000,0.0079746835443,0,2032876644.22785,2597653509,79,0.05,0,4272633764,4282439678,0,0,50754199,21949301,0.63,0,160597254894,205214627211
1,971,2024-12-23 15:00:00.000+0000,0.0076785714286,0,2148179220.80357,2097071542.75,56,0.03,0,4149518204,4209435822,0,0,195446047,4082863,0.43,0,120298036365,117436006394
1,971,2024-12-23 18:00:00.000+0000,0.0055555555556,0,2517722957.33333,2370218768.83333,18,0.01,0,4232922226,4288609213,0,0,304810791,334039573,0.1,0,45319013232,42663937839
1,971,2024-12-24 10:00:00.000+0000,0.0095652173913,0,2083379816.6087,2114674186.47826,46,0.07,0,4198401181,4293896049,0,0,6141269,120619395,0.44,0,95835471564,97275012578
1,971,2024-12-24 11:00:00.000+0000,0.0079661016949,0,2095575476.88136,2028895884.69492,59,0.02,0,4259615318,4198165712,0,0,14784401,80944879,0.47,0,123638953136,119704857197
1,1250,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1314,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1317,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1318,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1330,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1331,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1332,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1333,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1334,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1335,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,1336,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,1345,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,1345,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
